Point,Corner,i,mc_iteration,Pass/Fail,/OUT,FREQ,Count,/I0/Iin,/I0/Vosc_buff,/I0/fosc,/I0/VDD
536,C4,191e-9,136,,,33.8e6,0,,,,
537,C4,191e-9,137,,,37.74e6,0,,,,
538,C4,191e-9,138,,,34.46e6,0,,,,
539,C4,191e-9,139,,,37.25e6,0,,,,
540,C4,191e-9,140,,,37.41e6,0,,,,
541,C4,191e-9,141,,,37.12e6,0,,,,
542,C4,191e-9,142,,,36.59e6,0,,,,
543,C4,191e-9,143,,,36.96e6,0,,,,
544,C4,191e-9,144,,,36.33e6,0,,,,
545,C4,191e-9,145,,,36.23e6,0,,,,
546,C4,191e-9,146,,,38.66e6,0,,,,
547,C4,191e-9,147,,,37.62e6,0,,,,
548,C4,191e-9,148,,,35.6e6,0,,,,
549,C4,191e-9,149,,,35.04e6,0,,,,
550,C4,191e-9,150,,,37.05e6,0,,,,
551,C4,191e-9,151,,,37.18e6,0,,,,
552,C4,191e-9,152,,,35.16e6,0,,,,
553,C4,191e-9,153,,,37.63e6,0,,,,
554,C4,191e-9,154,,,36.73e6,0,,,,
555,C4,191e-9,155,,,36.71e6,0,,,,
556,C4,191e-9,156,,,36e6,0,,,,
557,C4,191e-9,157,,,35.73e6,0,,,,
558,C4,191e-9,158,,,37.7e6,0,,,,
559,C4,191e-9,159,,,37.29e6,0,,,,
560,C4,191e-9,160,,,36.49e6,0,,,,
561,C4,191e-9,161,,,36.34e6,0,,,,
562,C4,191e-9,162,,,37.89e6,0,,,,
563,C4,191e-9,163,,,34.87e6,0,,,,
564,C4,191e-9,164,,,37.71e6,0,,,,
565,C4,191e-9,165,,,35.16e6,0,,,,
566,C4,191e-9,166,,,36.41e6,0,,,,
567,C4,191e-9,167,,,36.47e6,0,,,,
568,C4,191e-9,168,,,37.79e6,0,,,,
569,C4,191e-9,169,,,34.88e6,0,,,,
570,C4,191e-9,170,,,36.42e6,0,,,,
571,C4,191e-9,171,,,35.91e6,0,,,,
572,C4,191e-9,172,,,36.51e6,0,,,,
573,C4,191e-9,173,,,36.59e6,0,,,,
574,C4,191e-9,174,,,38.07e6,0,,,,
575,C4,191e-9,175,,,34.72e6,0,,,,
576,C4,191e-9,176,,,38.05e6,0,,,,
577,C4,191e-9,177,,,36.01e6,0,,,,
578,C4,191e-9,178,,,35.97e6,0,,,,
579,C4,191e-9,179,,,35.68e6,0,,,,
580,C4,191e-9,180,,,36.15e6,0,,,,
581,C4,191e-9,181,,,38.99e6,0,,,,
582,C4,191e-9,182,,,35.52e6,0,,,,
583,C4,191e-9,183,,,35.96e6,0,,,,
584,C4,191e-9,184,,,35.76e6,0,,,,
585,C4,191e-9,185,,,38.4e6,0,,,,
586,C4,191e-9,186,,,34.14e6,0,,,,
587,C4,191e-9,187,,,35.52e6,0,,,,
588,C4,191e-9,188,,,38.52e6,0,,,,
589,C4,191e-9,189,,,35.65e6,0,,,,
590,C4,191e-9,190,,,35.55e6,0,,,,
591,C4,191e-9,191,,,34.97e6,0,,,,
592,C4,191e-9,192,,,35.86e6,0,,,,
593,C4,191e-9,193,,,36.33e6,0,,,,
594,C4,191e-9,194,,,36.4e6,0,,,,
595,C4,191e-9,195,,,36.03e6,0,,,,
596,C4,191e-9,196,,,35.67e6,0,,,,
597,C4,191e-9,197,,,37.87e6,0,,,,
598,C4,191e-9,198,,,39.44e6,0,,,,
599,C4,191e-9,199,,,35.52e6,0,,,,
600,C4,191e-9,200,,,35.31e6,0,,,,
601,C4,276.6e-9,1,,,54.46e6,0,,,,
602,C4,276.6e-9,2,,,52.81e6,0,,,,
603,C4,276.6e-9,3,,,53.48e6,0,,,,
604,C4,276.6e-9,4,,,52.64e6,0,,,,
605,C4,276.6e-9,5,,,53.46e6,0,,,,
606,C4,276.6e-9,6,,,50.36e6,0,,,,
607,C4,276.6e-9,7,,,52.39e6,0,,,,
608,C4,276.6e-9,8,,,52.48e6,0,,,,
609,C4,276.6e-9,9,,,53.37e6,0,,,,
610,C4,276.6e-9,10,,,55.36e6,0,,,,
611,C4,276.6e-9,11,,,50.45e6,0,,,,
612,C4,276.6e-9,12,,,50.97e6,0,,,,
613,C4,276.6e-9,13,,,54.57e6,0,,,,
614,C4,276.6e-9,14,,,52.61e6,0,,,,
615,C4,276.6e-9,15,,,53.57e6,0,,,,
616,C4,276.6e-9,16,,,53.39e6,0,,,,
617,C4,276.6e-9,17,,,53.92e6,0,,,,
618,C4,276.6e-9,18,,,49.27e6,0,,,,
619,C4,276.6e-9,19,,,53.55e6,0,,,,
620,C4,276.6e-9,20,,,53.95e6,0,,,,
621,C4,276.6e-9,21,,,53.18e6,0,,,,
622,C4,276.6e-9,22,,,48.07e6,0,,,,
623,C4,276.6e-9,23,,,53.65e6,0,,,,
624,C4,276.6e-9,24,,,56.1e6,0,,,,
625,C4,276.6e-9,25,,,53.34e6,0,,,,
626,C4,276.6e-9,26,,,50.33e6,0,,,,
627,C4,276.6e-9,27,,,53.76e6,0,,,,
628,C4,276.6e-9,28,,,53.18e6,0,,,,
629,C4,276.6e-9,29,,,54.25e6,0,,,,
630,C4,276.6e-9,30,,,50.23e6,0,,,,
631,C4,276.6e-9,31,,,53.84e6,0,,,,
632,C4,276.6e-9,32,,,51.73e6,0,,,,
633,C4,276.6e-9,33,,,56.04e6,0,,,,
634,C4,276.6e-9,34,,,54.46e6,0,,,,
635,C4,276.6e-9,35,,,51.65e6,0,,,,
636,C4,276.6e-9,36,,,52.01e6,0,,,,
637,C4,276.6e-9,37,,,52.22e6,0,,,,
638,C4,276.6e-9,38,,,52.76e6,0,,,,
639,C4,276.6e-9,39,,,52.16e6,0,,,,
640,C4,276.6e-9,40,,,52.6e6,0,,,,
641,C4,276.6e-9,41,,,52.9e6,0,,,,
642,C4,276.6e-9,42,,,52.7e6,0,,,,
643,C4,276.6e-9,43,,,51.7e6,0,,,,
644,C4,276.6e-9,44,,,51.82e6,0,,,,
645,C4,276.6e-9,45,,,55.29e6,0,,,,
646,C4,276.6e-9,46,,,53.67e6,0,,,,
647,C4,276.6e-9,47,,,51.54e6,0,,,,
648,C4,276.6e-9,48,,,54.3e6,0,,,,
649,C4,276.6e-9,49,,,50.44e6,0,,,,
650,C4,276.6e-9,50,,,52.62e6,0,,,,
651,C4,276.6e-9,51,,,54.65e6,0,,,,
652,C4,276.6e-9,52,,,53.54e6,0,,,,
653,C4,276.6e-9,53,,,51.41e6,0,,,,
654,C4,276.6e-9,54,,,53.93e6,0,,,,
655,C4,276.6e-9,55,,,51.84e6,0,,,,
656,C4,276.6e-9,56,,,53.93e6,0,,,,
657,C4,276.6e-9,57,,,49.29e6,0,,,,
658,C4,276.6e-9,58,,,54.42e6,0,,,,
659,C4,276.6e-9,59,,,52.22e6,0,,,,
660,C4,276.6e-9,60,,,54.81e6,0,,,,
661,C4,276.6e-9,61,,,51.13e6,0,,,,
662,C4,276.6e-9,62,,,53.06e6,0,,,,
663,C4,276.6e-9,63,,,50.48e6,0,,,,
664,C4,276.6e-9,64,,,52.22e6,0,,,,
665,C4,276.6e-9,65,,,53.08e6,0,,,,
666,C4,276.6e-9,66,,,51.34e6,0,,,,
667,C4,276.6e-9,67,,,53.91e6,0,,,,
668,C4,276.6e-9,68,,,51.36e6,0,,,,
669,C4,276.6e-9,69,,,54.16e6,0,,,,
670,C4,276.6e-9,70,,,51.39e6,0,,,,
671,C4,276.6e-9,71,,,53e6,0,,,,
672,C4,276.6e-9,72,,,51.84e6,0,,,,
673,C4,276.6e-9,73,,,54.7e6,0,,,,
674,C4,276.6e-9,74,,,53.24e6,0,,,,
675,C4,276.6e-9,75,,,53.33e6,0,,,,
676,C4,276.6e-9,76,,,54.83e6,0,,,,
677,C4,276.6e-9,77,,,53.29e6,0,,,,
678,C4,276.6e-9,78,,,51.91e6,0,,,,
679,C4,276.6e-9,79,,,54.15e6,0,,,,
680,C4,276.6e-9,80,,,51.83e6,0,,,,
681,C4,276.6e-9,81,,,53.82e6,0,,,,
682,C4,276.6e-9,82,,,55.21e6,0,,,,
683,C4,276.6e-9,83,,,52.57e6,0,,,,
684,C4,276.6e-9,84,,,51.76e6,0,,,,
685,C4,276.6e-9,85,,,51.76e6,0,,,,
686,C4,276.6e-9,86,,,52.11e6,0,,,,
687,C4,276.6e-9,87,,,54.62e6,0,,,,
688,C4,276.6e-9,88,,,51.14e6,0,,,,
689,C4,276.6e-9,89,,,51.93e6,0,,,,
690,C4,276.6e-9,90,,,52.15e6,0,,,,
691,C4,276.6e-9,91,,,54.53e6,0,,,,
692,C4,276.6e-9,92,,,51.87e6,0,,,,
693,C4,276.6e-9,93,,,51.6e6,0,,,,
694,C4,276.6e-9,94,,,54.73e6,0,,,,
695,C4,276.6e-9,95,,,51.78e6,0,,,,
696,C4,276.6e-9,96,,,53.64e6,0,,,,
697,C4,276.6e-9,97,,,49.9e6,0,,,,
698,C4,276.6e-9,98,,,54.32e6,0,,,,
699,C4,276.6e-9,99,,,51.87e6,0,,,,
700,C4,276.6e-9,100,,,53.1e6,0,,,,
701,C4,276.6e-9,101,,,52.54e6,0,,,,
702,C4,276.6e-9,102,,,53.32e6,0,,,,
703,C4,276.6e-9,103,,,53.65e6,0,,,,
704,C4,276.6e-9,104,,,53.46e6,0,,,,
705,C4,276.6e-9,105,,,53.05e6,0,,,,
706,C4,276.6e-9,106,,,53.72e6,0,,,,
707,C4,276.6e-9,107,,,54.87e6,0,,,,
708,C4,276.6e-9,108,,,53.83e6,0,,,,
709,C4,276.6e-9,109,,,50.79e6,0,,,,
710,C4,276.6e-9,110,,,55.15e6,0,,,,
711,C4,276.6e-9,111,,,50.63e6,0,,,,
712,C4,276.6e-9,112,,,54.23e6,0,,,,
713,C4,276.6e-9,113,,,52.95e6,0,,,,
714,C4,276.6e-9,114,,,51.05e6,0,,,,
715,C4,276.6e-9,115,,,52.12e6,0,,,,
716,C4,276.6e-9,116,,,53.33e6,0,,,,
717,C4,276.6e-9,117,,,49.88e6,0,,,,
718,C4,276.6e-9,118,,,53.01e6,0,,,,
719,C4,276.6e-9,119,,,52.03e6,0,,,,
720,C4,276.6e-9,120,,,52.82e6,0,,,,
721,C4,276.6e-9,121,,,55.13e6,0,,,,
722,C4,276.6e-9,122,,,53.05e6,0,,,,
723,C4,276.6e-9,123,,,52.94e6,0,,,,
724,C4,276.6e-9,124,,,54.14e6,0,,,,
725,C4,276.6e-9,125,,,52.57e6,0,,,,
726,C4,276.6e-9,126,,,51.7e6,0,,,,
727,C4,276.6e-9,127,,,51.78e6,0,,,,
728,C4,276.6e-9,128,,,53.95e6,0,,,,
729,C4,276.6e-9,129,,,52.6e6,0,,,,
730,C4,276.6e-9,130,,,52.04e6,0,,,,
731,C4,276.6e-9,131,,,53.74e6,0,,,,
732,C4,276.6e-9,132,,,50.54e6,0,,,,
733,C4,276.6e-9,133,,,54.41e6,0,,,,
734,C4,276.6e-9,134,,,50.12e6,0,,,,
735,C4,276.6e-9,135,,,53.19e6,0,,,,
736,C4,276.6e-9,136,,,49.84e6,0,,,,
737,C4,276.6e-9,137,,,54.55e6,0,,,,
738,C4,276.6e-9,138,,,50.64e6,0,,,,
739,C4,276.6e-9,139,,,53.41e6,0,,,,
740,C4,276.6e-9,140,,,54.42e6,0,,,,
741,C4,276.6e-9,141,,,53.86e6,0,,,,
742,C4,276.6e-9,142,,,52.28e6,0,,,,
743,C4,276.6e-9,143,,,53.72e6,0,,,,
744,C4,276.6e-9,144,,,52.72e6,0,,,,
745,C4,276.6e-9,145,,,52.98e6,0,,,,
746,C4,276.6e-9,146,,,55.41e6,0,,,,
747,C4,276.6e-9,147,,,53.58e6,0,,,,
748,C4,276.6e-9,148,,,52.1e6,0,,,,
749,C4,276.6e-9,149,,,51.5e6,0,,,,
750,C4,276.6e-9,150,,,53.37e6,0,,,,
751,C4,276.6e-9,151,,,53.89e6,0,,,,
752,C4,276.6e-9,152,,,51.66e6,0,,,,
753,C4,276.6e-9,153,,,52.64e6,0,,,,
754,C4,276.6e-9,154,,,53.11e6,0,,,,
755,C4,276.6e-9,155,,,53.38e6,0,,,,
756,C4,276.6e-9,156,,,52.42e6,0,,,,
757,C4,276.6e-9,157,,,52.38e6,0,,,,
758,C4,276.6e-9,158,,,54.54e6,0,,,,
759,C4,276.6e-9,159,,,53.4e6,0,,,,
760,C4,276.6e-9,160,,,52.97e6,0,,,,
761,C4,276.6e-9,161,,,52.4e6,0,,,,
762,C4,276.6e-9,162,,,54.42e6,0,,,,
763,C4,276.6e-9,163,,,51.18e6,0,,,,
764,C4,276.6e-9,164,,,54.03e6,0,,,,
765,C4,276.6e-9,165,,,51.63e6,0,,,,
766,C4,276.6e-9,166,,,52.88e6,0,,,,
767,C4,276.6e-9,167,,,53.38e6,0,,,,
768,C4,276.6e-9,168,,,54.26e6,0,,,,
769,C4,276.6e-9,169,,,51.04e6,0,,,,
770,C4,276.6e-9,170,,,52.93e6,0,,,,
771,C4,276.6e-9,171,,,51.74e6,0,,,,
772,C4,276.6e-9,172,,,53.13e6,0,,,,
773,C4,276.6e-9,173,,,52.9e6,0,,,,
774,C4,276.6e-9,174,,,54.69e6,0,,,,
775,C4,276.6e-9,175,,,51.02e6,0,,,,
776,C4,276.6e-9,176,,,53.44e6,0,,,,
777,C4,276.6e-9,177,,,52.54e6,0,,,,
778,C4,276.6e-9,178,,,52.67e6,0,,,,
779,C4,276.6e-9,179,,,51.88e6,0,,,,
780,C4,276.6e-9,180,,,52.9e6,0,,,,
781,C4,276.6e-9,181,,,55.15e6,0,,,,
782,C4,276.6e-9,182,,,52.09e6,0,,,,
783,C4,276.6e-9,183,,,52.36e6,0,,,,
784,C4,276.6e-9,184,,,52.43e6,0,,,,
785,C4,276.6e-9,185,,,54.73e6,0,,,,
786,C4,276.6e-9,186,,,50.29e6,0,,,,
787,C4,276.6e-9,187,,,51.85e6,0,,,,
788,C4,276.6e-9,188,,,54.96e6,0,,,,
789,C4,276.6e-9,189,,,52.12e6,0,,,,
790,C4,276.6e-9,190,,,52.2e6,0,,,,
791,C4,276.6e-9,191,,,50.99e6,0,,,,
792,C4,276.6e-9,192,,,51.58e6,0,,,,
793,C4,276.6e-9,193,,,53.05e6,0,,,,
794,C4,276.6e-9,194,,,52.93e6,0,,,,
795,C4,276.6e-9,195,,,52.79e6,0,,,,
796,C4,276.6e-9,196,,,52.16e6,0,,,,
797,C4,276.6e-9,197,,,53.47e6,0,,,,
798,C4,276.6e-9,198,,,56.44e6,0,,,,
799,C4,276.6e-9,199,,,52.05e6,0,,,,
800,C4,276.6e-9,200,,,51.75e6,0,,,,
801,C4,362.1e-9,1,,,70.16e6,0,,,,
802,C4,362.1e-9,2,,,68.61e6,0,,,,
803,C4,362.1e-9,3,,,70.21e6,0,,,,
804,C4,362.1e-9,4,,,68.27e6,0,,,,
805,C4,362.1e-9,5,,,70e6,0,,,,
806,C4,362.1e-9,6,,,66.24e6,0,,,,
807,C4,362.1e-9,7,,,66.52e6,0,,,,
808,C4,362.1e-9,8,,,67.94e6,0,,,,
809,C4,362.1e-9,9,,,69.77e6,0,,,,
810,C4,362.1e-9,10,,,71.55e6,0,,,,
811,C4,362.1e-9,11,,,66.7e6,0,,,,
812,C4,362.1e-9,12,,,66.89e6,0,,,,
813,C4,362.1e-9,13,,,70.19e6,0,,,,
814,C4,362.1e-9,14,,,68.23e6,0,,,,
815,C4,362.1e-9,15,,,70.28e6,0,,,,
816,C4,362.1e-9,16,,,68.89e6,0,,,,
817,C4,362.1e-9,17,,,70.21e6,0,,,,
818,C4,362.1e-9,18,,,65.11e6,0,,,,
819,C4,362.1e-9,19,,,69.51e6,0,,,,
820,C4,362.1e-9,20,,,70.11e6,0,,,,
821,C4,362.1e-9,21,,,68.71e6,0,,,,
822,C4,362.1e-9,22,,,63.84e6,0,,,,
823,C4,362.1e-9,23,,,69.7e6,0,,,,
824,C4,362.1e-9,24,,,72.94e6,0,,,,
825,C4,362.1e-9,25,,,68.66e6,0,,,,
826,C4,362.1e-9,26,,,66.67e6,0,,,,
827,C4,362.1e-9,27,,,69.55e6,0,,,,
828,C4,362.1e-9,28,,,68.15e6,0,,,,
829,C4,362.1e-9,29,,,70.39e6,0,,,,
830,C4,362.1e-9,30,,,66.13e6,0,,,,
831,C4,362.1e-9,31,,,69.67e6,0,,,,
832,C4,362.1e-9,32,,,68.04e6,0,,,,
833,C4,362.1e-9,33,,,72.28e6,0,,,,
834,C4,362.1e-9,34,,,69.88e6,0,,,,
835,C4,362.1e-9,35,,,67.55e6,0,,,,
836,C4,362.1e-9,36,,,68.7e6,0,,,,
837,C4,362.1e-9,37,,,67.83e6,0,,,,
838,C4,362.1e-9,38,,,68.98e6,0,,,,
839,C4,362.1e-9,39,,,67.8e6,0,,,,
840,C4,362.1e-9,40,,,69.17e6,0,,,,
841,C4,362.1e-9,41,,,69.06e6,0,,,,
842,C4,362.1e-9,42,,,68.86e6,0,,,,
843,C4,362.1e-9,43,,,67.21e6,0,,,,
844,C4,362.1e-9,44,,,68e6,0,,,,
845,C4,362.1e-9,45,,,71.28e6,0,,,,
846,C4,362.1e-9,46,,,68.42e6,0,,,,
847,C4,362.1e-9,47,,,67.41e6,0,,,,
848,C4,362.1e-9,48,,,70.5e6,0,,,,
849,C4,362.1e-9,49,,,66.7e6,0,,,,
850,C4,362.1e-9,50,,,68.78e6,0,,,,
851,C4,362.1e-9,51,,,69.74e6,0,,,,
852,C4,362.1e-9,52,,,69.84e6,0,,,,
853,C4,362.1e-9,53,,,65.59e6,0,,,,
854,C4,362.1e-9,54,,,69.25e6,0,,,,
855,C4,362.1e-9,55,,,68.19e6,0,,,,
856,C4,362.1e-9,56,,,70.19e6,0,,,,
857,C4,362.1e-9,57,,,65.29e6,0,,,,
858,C4,362.1e-9,58,,,69.73e6,0,,,,
859,C4,362.1e-9,59,,,68.46e6,0,,,,
860,C4,362.1e-9,60,,,71.04e6,0,,,,
861,C4,362.1e-9,61,,,67.38e6,0,,,,
862,C4,362.1e-9,62,,,69.27e6,0,,,,
863,C4,362.1e-9,63,,,65.51e6,0,,,,
864,C4,362.1e-9,64,,,68.86e6,0,,,,
865,C4,362.1e-9,65,,,69.23e6,0,,,,
866,C4,362.1e-9,66,,,67.59e6,0,,,,
867,C4,362.1e-9,67,,,69.45e6,0,,,,
868,C4,362.1e-9,68,,,67.81e6,0,,,,
869,C4,362.1e-9,69,,,69.9e6,0,,,,
870,C4,362.1e-9,70,,,66.29e6,0,,,,
871,C4,362.1e-9,71,,,69.13e6,0,,,,
872,C4,362.1e-9,72,,,68.2e6,0,,,,
873,C4,362.1e-9,73,,,70.5e6,0,,,,
874,C4,362.1e-9,74,,,68.68e6,0,,,,
875,C4,362.1e-9,75,,,69.39e6,0,,,,
876,C4,362.1e-9,76,,,71.5e6,0,,,,
877,C4,362.1e-9,77,,,69.31e6,0,,,,
878,C4,362.1e-9,78,,,68.22e6,0,,,,
879,C4,362.1e-9,79,,,69.53e6,0,,,,
880,C4,362.1e-9,80,,,67.67e6,0,,,,
881,C4,362.1e-9,81,,,68.37e6,0,,,,
882,C4,362.1e-9,82,,,70.77e6,0,,,,
883,C4,362.1e-9,83,,,69.11e6,0,,,,
884,C4,362.1e-9,84,,,67.66e6,0,,,,
885,C4,362.1e-9,85,,,68.02e6,0,,,,
886,C4,362.1e-9,86,,,68.16e6,0,,,,
887,C4,362.1e-9,87,,,69.95e6,0,,,,
888,C4,362.1e-9,88,,,66.96e6,0,,,,
889,C4,362.1e-9,89,,,68.11e6,0,,,,
890,C4,362.1e-9,90,,,68.22e6,0,,,,
891,C4,362.1e-9,91,,,69.77e6,0,,,,
892,C4,362.1e-9,92,,,67.81e6,0,,,,
893,C4,362.1e-9,93,,,68.17e6,0,,,,
894,C4,362.1e-9,94,,,70.16e6,0,,,,
895,C4,362.1e-9,95,,,67.59e6,0,,,,
896,C4,362.1e-9,96,,,69.29e6,0,,,,
897,C4,362.1e-9,97,,,65.82e6,0,,,,
898,C4,362.1e-9,98,,,70.57e6,0,,,,
899,C4,362.1e-9,99,,,65.71e6,0,,,,
900,C4,362.1e-9,100,,,69.11e6,0,,,,
901,C4,362.1e-9,101,,,67.84e6,0,,,,
902,C4,362.1e-9,102,,,69.39e6,0,,,,
903,C4,362.1e-9,103,,,70.2e6,0,,,,
904,C4,362.1e-9,104,,,69.43e6,0,,,,
905,C4,362.1e-9,105,,,68.25e6,0,,,,
906,C4,362.1e-9,106,,,69.76e6,0,,,,
907,C4,362.1e-9,107,,,71.43e6,0,,,,
908,C4,362.1e-9,108,,,69.32e6,0,,,,
909,C4,362.1e-9,109,,,66.8e6,0,,,,
910,C4,362.1e-9,110,,,71.62e6,0,,,,
911,C4,362.1e-9,111,,,67.01e6,0,,,,
912,C4,362.1e-9,112,,,70.72e6,0,,,,
913,C4,362.1e-9,113,,,68.39e6,0,,,,
914,C4,362.1e-9,114,,,67.49e6,0,,,,
915,C4,362.1e-9,115,,,68.33e6,0,,,,
916,C4,362.1e-9,116,,,68.36e6,0,,,,
917,C4,362.1e-9,117,,,65.83e6,0,,,,
918,C4,362.1e-9,118,,,69.5e6,0,,,,
919,C4,362.1e-9,119,,,67.31e6,0,,,,
920,C4,362.1e-9,120,,,67.35e6,0,,,,
921,C4,362.1e-9,121,,,71.34e6,0,,,,
922,C4,362.1e-9,122,,,69.51e6,0,,,,
923,C4,362.1e-9,123,,,68.99e6,0,,,,
924,C4,362.1e-9,124,,,70.67e6,0,,,,
925,C4,362.1e-9,125,,,67.67e6,0,,,,
926,C4,362.1e-9,126,,,68.06e6,0,,,,
927,C4,362.1e-9,127,,,67.83e6,0,,,,
928,C4,362.1e-9,128,,,70.38e6,0,,,,
929,C4,362.1e-9,129,,,67.9e6,0,,,,
930,C4,362.1e-9,130,,,66.63e6,0,,,,
931,C4,362.1e-9,131,,,70.06e6,0,,,,
932,C4,362.1e-9,132,,,66.78e6,0,,,,
933,C4,362.1e-9,133,,,70.58e6,0,,,,
934,C4,362.1e-9,134,,,66.17e6,0,,,,
935,C4,362.1e-9,135,,,68.35e6,0,,,,
936,C4,362.1e-9,136,,,65.99e6,0,,,,
937,C4,362.1e-9,137,,,70.74e6,0,,,,
938,C4,362.1e-9,138,,,66.74e6,0,,,,
939,C4,362.1e-9,139,,,68.82e6,0,,,,
940,C4,362.1e-9,140,,,71.06e6,0,,,,
941,C4,362.1e-9,141,,,70.16e6,0,,,,
942,C4,362.1e-9,142,,,67.18e6,0,,,,
943,C4,362.1e-9,143,,,70.07e6,0,,,,
944,C4,362.1e-9,144,,,68.58e6,0,,,,
945,C4,362.1e-9,145,,,69.38e6,0,,,,
946,C4,362.1e-9,146,,,71.38e6,0,,,,
947,C4,362.1e-9,147,,,68.67e6,0,,,,
948,C4,362.1e-9,148,,,68.29e6,0,,,,
949,C4,362.1e-9,149,,,67.86e6,0,,,,
950,C4,362.1e-9,150,,,68.98e6,0,,,,
951,C4,362.1e-9,151,,,70.1e6,0,,,,
952,C4,362.1e-9,152,,,68.04e6,0,,,,
953,C4,362.1e-9,153,,,66.65e6,0,,,,
954,C4,362.1e-9,154,,,68.87e6,0,,,,
955,C4,362.1e-9,155,,,69.64e6,0,,,,
956,C4,362.1e-9,156,,,68.44e6,0,,,,
957,C4,362.1e-9,157,,,68.84e6,0,,,,
958,C4,362.1e-9,158,,,70.81e6,0,,,,
959,C4,362.1e-9,159,,,68.73e6,0,,,,
960,C4,362.1e-9,160,,,68.94e6,0,,,,
961,C4,362.1e-9,161,,,67.77e6,0,,,,
962,C4,362.1e-9,162,,,70.24e6,0,,,,
963,C4,362.1e-9,163,,,67.32e6,0,,,,
964,C4,362.1e-9,164,,,69.54e6,0,,,,
965,C4,362.1e-9,165,,,67.94e6,0,,,,
966,C4,362.1e-9,166,,,68.8e6,0,,,,
967,C4,362.1e-9,167,,,70.16e6,0,,,,
968,C4,362.1e-9,168,,,69.97e6,0,,,,
969,C4,362.1e-9,169,,,66.91e6,0,,,,
970,C4,362.1e-9,170,,,68.86e6,0,,,,
971,C4,362.1e-9,171,,,66.84e6,0,,,,
972,C4,362.1e-9,172,,,69.29e6,0,,,,
973,C4,362.1e-9,173,,,68.67e6,0,,,,
974,C4,362.1e-9,174,,,70.63e6,0,,,,
975,C4,362.1e-9,175,,,67.26e6,0,,,,
976,C4,362.1e-9,176,,,67.85e6,0,,,,
977,C4,362.1e-9,177,,,68.65e6,0,,,,
978,C4,362.1e-9,178,,,69.18e6,0,,,,
979,C4,362.1e-9,179,,,67.58e6,0,,,,
980,C4,362.1e-9,180,,,69.36e6,0,,,,
981,C4,362.1e-9,181,,,70.35e6,0,,,,
982,C4,362.1e-9,182,,,68.58e6,0,,,,
983,C4,362.1e-9,183,,,68.28e6,0,,,,
984,C4,362.1e-9,184,,,68.89e6,0,,,,
985,C4,362.1e-9,185,,,70.23e6,0,,,,
986,C4,362.1e-9,186,,,66.61e6,0,,,,
987,C4,362.1e-9,187,,,67.74e6,0,,,,
988,C4,362.1e-9,188,,,70.56e6,0,,,,
989,C4,362.1e-9,189,,,68.25e6,0,,,,
990,C4,362.1e-9,190,,,68.74e6,0,,,,
991,C4,362.1e-9,191,,,66.64e6,0,,,,
992,C4,362.1e-9,192,,,66.57e6,0,,,,
993,C4,362.1e-9,193,,,69.35e6,0,,,,
994,C4,362.1e-9,194,,,69.01e6,0,,,,
995,C4,362.1e-9,195,,,69.42e6,0,,,,
996,C4,362.1e-9,196,,,68.32e6,0,,,,
997,C4,362.1e-9,197,,,68.11e6,0,,,,
998,C4,362.1e-9,198,,,72.66e6,0,,,,
999,C4,362.1e-9,199,,,68.32e6,0,,,,
1e3,C4,362.1e-9,200,,,68.01e6,0,,,,
1.001e3,C4,447.6e-9,1,,,85.19e6,0,,,,
1.002e3,C4,447.6e-9,2,,,83.88e6,0,,,,
1.003e3,C4,447.6e-9,3,,,86.59e6,0,,,,
1.004e3,C4,447.6e-9,4,,,83.33e6,0,,,,
1.005e3,C4,447.6e-9,5,,,86.15e6,0,,,,
1.006e3,C4,447.6e-9,6,,,81.82e6,0,,,,
1.007e3,C4,447.6e-9,7,,,79.87e6,0,,,,
1.008e3,C4,447.6e-9,8,,,82.79e6,0,,,,
1.009e3,C4,447.6e-9,9,,,85.69e6,0,,,,
1.01e3,C4,447.6e-9,10,,,87.04e6,0,,,,
1.011e3,C4,447.6e-9,11,,,82.73e6,0,,,,
1.012e3,C4,447.6e-9,12,,,82.49e6,0,,,,
1.013e3,C4,447.6e-9,13,,,85.07e6,0,,,,
1.014e3,C4,447.6e-9,14,,,83.29e6,0,,,,
1.015e3,C4,447.6e-9,15,,,86.66e6,0,,,,
1.016e3,C4,447.6e-9,16,,,83.72e6,0,,,,
1.017e3,C4,447.6e-9,17,,,85.93e6,0,,,,
1.018e3,C4,447.6e-9,18,,,80.8e6,0,,,,
1.019e3,C4,447.6e-9,19,,,84.85e6,0,,,,
1.02e3,C4,447.6e-9,20,,,85.68e6,0,,,,
1.021e3,C4,447.6e-9,21,,,83.61e6,0,,,,
1.022e3,C4,447.6e-9,22,,,79.83e6,0,,,,
1.023e3,C4,447.6e-9,23,,,85.17e6,0,,,,
1.024e3,C4,447.6e-9,24,,,89.22e6,0,,,,
1.025e3,C4,447.6e-9,25,,,83.28e6,0,,,,
1.026e3,C4,447.6e-9,26,,,82.93e6,0,,,,
1.027e3,C4,447.6e-9,27,,,84.69e6,0,,,,
1.028e3,C4,447.6e-9,28,,,82.4e6,0,,,,
1.029e3,C4,447.6e-9,29,,,85.86e6,0,,,,
1.03e3,C4,447.6e-9,30,,,81.81e6,0,,,,
1.031e3,C4,447.6e-9,31,,,84.88e6,0,,,,
1.032e3,C4,447.6e-9,32,,,84.04e6,0,,,,
