Point,Corner,Vin,mc_iteration,temperature,Pass/Fail,/Inv_Out,Delay
1.433e3,C1,800e-3,33,150,,,7.506e-9
1.434e3,C0,800e-3,34,-40,,,7.352e-9
1.434e3,C1,800e-3,34,150,,,7.453e-9
1.435e3,C0,800e-3,35,-40,,,7.294e-9
1.435e3,C1,800e-3,35,150,,,7.416e-9
1.436e3,C0,800e-3,36,-40,,,7.357e-9
1.436e3,C1,800e-3,36,150,,,7.485e-9
1.437e3,C0,800e-3,37,-40,,,7.297e-9
1.437e3,C1,800e-3,37,150,,,7.417e-9
1.438e3,C0,800e-3,38,-40,,,7.33e-9
1.438e3,C1,800e-3,38,150,,,7.451e-9
1.439e3,C0,800e-3,39,-40,,,7.286e-9
1.439e3,C1,800e-3,39,150,,,7.407e-9
1.44e3,C0,800e-3,40,-40,,,7.351e-9
1.44e3,C1,800e-3,40,150,,,7.475e-9
1.441e3,C0,800e-3,41,-40,,,7.313e-9
1.441e3,C1,800e-3,41,150,,,7.436e-9
1.442e3,C0,800e-3,42,-40,,,7.322e-9
1.442e3,C1,800e-3,42,150,,,7.442e-9
1.443e3,C0,800e-3,43,-40,,,7.264e-9
1.443e3,C1,800e-3,43,150,,,7.385e-9
1.444e3,C0,800e-3,44,-40,,,7.317e-9
1.444e3,C1,800e-3,44,150,,,7.443e-9
1.445e3,C0,800e-3,45,-40,,,7.381e-9
1.445e3,C1,800e-3,45,150,,,7.486e-9
1.446e3,C0,800e-3,46,-40,,,7.351e-9
1.446e3,C1,800e-3,46,150,,,7.454e-9
1.447e3,C0,800e-3,47,-40,,,7.281e-9
1.447e3,C1,800e-3,47,150,,,7.401e-9
1.448e3,C0,800e-3,48,-40,,,7.35e-9
1.448e3,C1,800e-3,48,150,,,7.465e-9
1.449e3,C0,800e-3,49,-40,,,7.296e-9
1.449e3,C1,800e-3,49,150,,,7.426e-9
1.45e3,C0,800e-3,50,-40,,,7.326e-9
1.45e3,C1,800e-3,50,150,,,7.448e-9
1.451e3,C0,800e-3,51,-40,,,7.376e-9
1.451e3,C1,800e-3,51,150,,,7.481e-9
1.452e3,C0,800e-3,52,-40,,,7.333e-9
1.452e3,C1,800e-3,52,150,,,7.452e-9
1.453e3,C0,800e-3,53,-40,,,7.274e-9
1.453e3,C1,800e-3,53,150,,,7.383e-9
1.454e3,C0,800e-3,54,-40,,,7.343e-9
1.454e3,C1,800e-3,54,150,,,7.456e-9
1.455e3,C0,800e-3,55,-40,,,7.306e-9
1.455e3,C1,800e-3,55,150,,,7.431e-9
1.456e3,C0,800e-3,56,-40,,,7.341e-9
1.456e3,C1,800e-3,56,150,,,7.457e-9
1.457e3,C0,800e-3,57,-40,,,7.295e-9
1.457e3,C1,800e-3,57,150,,,7.428e-9
1.458e3,C0,800e-3,58,-40,,,7.357e-9
1.458e3,C1,800e-3,58,150,,,7.464e-9
1.459e3,C0,800e-3,59,-40,,,7.317e-9
1.459e3,C1,800e-3,59,150,,,7.441e-9
1.46e3,C0,800e-3,60,-40,,,7.364e-9
1.46e3,C1,800e-3,60,150,,,7.477e-9
1.461e3,C0,800e-3,61,-40,,,7.304e-9
1.461e3,C1,800e-3,61,150,,,7.431e-9
1.462e3,C0,800e-3,62,-40,,,7.33e-9
1.462e3,C1,800e-3,62,150,,,7.451e-9
1.463e3,C0,800e-3,63,-40,,,7.216e-9
1.463e3,C1,800e-3,63,150,,,7.329e-9
1.464e3,C0,800e-3,64,-40,,,7.365e-9
1.464e3,C1,800e-3,64,150,,,7.493e-9
1.465e3,C0,800e-3,65,-40,,,7.319e-9
1.465e3,C1,800e-3,65,150,,,7.438e-9
1.466e3,C0,800e-3,66,-40,,,7.301e-9
1.466e3,C1,800e-3,66,150,,,7.432e-9
1.467e3,C0,800e-3,67,-40,,,7.343e-9
1.467e3,C1,800e-3,67,150,,,7.454e-9
1.468e3,C0,800e-3,68,-40,,,7.307e-9
1.468e3,C1,800e-3,68,150,,,7.438e-9
1.469e3,C0,800e-3,69,-40,,,7.352e-9
1.469e3,C1,800e-3,69,150,,,7.465e-9
1.47e3,C0,800e-3,70,-40,,,7.256e-9
1.47e3,C1,800e-3,70,150,,,7.371e-9
1.471e3,C0,800e-3,71,-40,,,7.334e-9
1.471e3,C1,800e-3,71,150,,,7.453e-9
1.472e3,C0,800e-3,72,-40,,,7.316e-9
1.472e3,C1,800e-3,72,150,,,7.444e-9
1.473e3,C0,800e-3,73,-40,,,7.358e-9
1.473e3,C1,800e-3,73,150,,,7.463e-9
1.474e3,C0,800e-3,74,-40,,,7.286e-9
1.474e3,C1,800e-3,74,150,,,7.401e-9
1.475e3,C0,800e-3,75,-40,,,7.337e-9
1.475e3,C1,800e-3,75,150,,,7.456e-9
1.476e3,C0,800e-3,76,-40,,,7.391e-9
1.476e3,C1,800e-3,76,150,,,7.513e-9
1.477e3,C0,800e-3,77,-40,,,7.328e-9
1.477e3,C1,800e-3,77,150,,,7.444e-9
1.478e3,C0,800e-3,78,-40,,,7.304e-9
1.478e3,C1,800e-3,78,150,,,7.432e-9
1.479e3,C0,800e-3,79,-40,,,7.348e-9
1.479e3,C1,800e-3,79,150,,,7.455e-9
1.48e3,C0,800e-3,80,-40,,,7.294e-9
1.48e3,C1,800e-3,80,150,,,7.416e-9
1.481e3,C0,800e-3,81,-40,,,7.361e-9
1.481e3,C1,800e-3,81,150,,,7.456e-9
1.482e3,C0,800e-3,82,-40,,,7.391e-9
1.482e3,C1,800e-3,82,150,,,7.498e-9
1.483e3,C0,800e-3,83,-40,,,7.324e-9
1.483e3,C1,800e-3,83,150,,,7.452e-9
1.484e3,C0,800e-3,84,-40,,,7.278e-9
1.484e3,C1,800e-3,84,150,,,7.4e-9
1.485e3,C0,800e-3,85,-40,,,7.321e-9
1.485e3,C1,800e-3,85,150,,,7.448e-9
1.486e3,C0,800e-3,86,-40,,,7.31e-9
1.486e3,C1,800e-3,86,150,,,7.431e-9
1.487e3,C0,800e-3,87,-40,,,7.376e-9
1.487e3,C1,800e-3,87,150,,,7.483e-9
1.488e3,C0,800e-3,88,-40,,,7.256e-9
1.488e3,C1,800e-3,88,150,,,7.381e-9
1.489e3,C0,800e-3,89,-40,,,7.32e-9
1.489e3,C1,800e-3,89,150,,,7.446e-9
1.49e3,C0,800e-3,90,-40,,,7.303e-9
1.49e3,C1,800e-3,90,150,,,7.424e-9
1.491e3,C0,800e-3,91,-40,,,7.369e-9
1.491e3,C1,800e-3,91,150,,,7.471e-9
1.492e3,C0,800e-3,92,-40,,,7.286e-9
1.492e3,C1,800e-3,92,150,,,7.404e-9
1.493e3,C0,800e-3,93,-40,,,7.342e-9
1.493e3,C1,800e-3,93,150,,,7.472e-9
1.494e3,C0,800e-3,94,-40,,,7.375e-9
1.494e3,C1,800e-3,94,150,,,7.483e-9
1.495e3,C0,800e-3,95,-40,,,7.29e-9
1.495e3,C1,800e-3,95,150,,,7.412e-9
1.496e3,C0,800e-3,96,-40,,,7.336e-9
1.496e3,C1,800e-3,96,150,,,7.449e-9
1.497e3,C0,800e-3,97,-40,,,7.265e-9
1.497e3,C1,800e-3,97,150,,,7.392e-9
1.498e3,C0,800e-3,98,-40,,,7.365e-9
1.498e3,C1,800e-3,98,150,,,7.48e-9
1.499e3,C0,800e-3,99,-40,,,7.316e-9
1.499e3,C1,800e-3,99,150,,,7.416e-9
1.5e3,C0,800e-3,100,-40,,,7.324e-9
1.5e3,C1,800e-3,100,150,,,7.442e-9
1.501e3,C0,850e-3,1,-40,,,8.938e-9
1.501e3,C1,850e-3,1,150,,,9.043e-9
1.502e3,C0,850e-3,2,-40,,,8.899e-9
1.502e3,C1,850e-3,2,150,,,9.009e-9
1.503e3,C0,850e-3,3,-40,,,8.965e-9
1.503e3,C1,850e-3,3,150,,,9.082e-9
1.504e3,C0,850e-3,4,-40,,,8.892e-9
1.504e3,C1,850e-3,4,150,,,9e-9
1.505e3,C0,850e-3,5,-40,,,8.949e-9
1.505e3,C1,850e-3,5,150,,,9.066e-9
1.506e3,C0,850e-3,6,-40,,,8.845e-9
1.506e3,C1,850e-3,6,150,,,8.964e-9
1.507e3,C0,850e-3,7,-40,,,8.904e-9
1.507e3,C1,850e-3,7,150,,,9.003e-9
1.508e3,C0,850e-3,8,-40,,,8.887e-9
1.508e3,C1,850e-3,8,150,,,8.995e-9
1.509e3,C0,850e-3,9,-40,,,8.948e-9
1.509e3,C1,850e-3,9,150,,,9.066e-9
1.51e3,C0,850e-3,10,-40,,,8.98e-9
1.51e3,C1,850e-3,10,150,,,9.084e-9
1.511e3,C0,850e-3,11,-40,,,8.913e-9
1.511e3,C1,850e-3,11,150,,,9.036e-9
1.512e3,C0,850e-3,12,-40,,,8.876e-9
1.512e3,C1,850e-3,12,150,,,8.995e-9
1.513e3,C0,850e-3,13,-40,,,8.934e-9
1.513e3,C1,850e-3,13,150,,,9.039e-9
1.514e3,C0,850e-3,14,-40,,,8.897e-9
1.514e3,C1,850e-3,14,150,,,9.008e-9
1.515e3,C0,850e-3,15,-40,,,8.952e-9
1.515e3,C1,850e-3,15,150,,,9.07e-9
1.516e3,C0,850e-3,16,-40,,,8.906e-9
1.516e3,C1,850e-3,16,150,,,9.015e-9
1.517e3,C0,850e-3,17,-40,,,8.944e-9
1.517e3,C1,850e-3,17,150,,,9.054e-9
1.518e3,C0,850e-3,18,-40,,,8.865e-9
1.518e3,C1,850e-3,18,150,,,8.986e-9
1.519e3,C0,850e-3,19,-40,,,8.925e-9
1.519e3,C1,850e-3,19,150,,,9.035e-9
1.52e3,C0,850e-3,20,-40,,,8.94e-9
1.52e3,C1,850e-3,20,150,,,9.053e-9
1.521e3,C0,850e-3,21,-40,,,8.914e-9
1.521e3,C1,850e-3,21,150,,,9.023e-9
1.522e3,C0,850e-3,22,-40,,,8.907e-9
1.522e3,C1,850e-3,22,150,,,9.047e-9
1.523e3,C0,850e-3,23,-40,,,8.928e-9
1.523e3,C1,850e-3,23,150,,,9.035e-9
1.524e3,C0,850e-3,24,-40,,,9.002e-9
1.524e3,C1,850e-3,24,150,,,9.11e-9
1.525e3,C0,850e-3,25,-40,,,8.918e-9
1.525e3,C1,850e-3,25,150,,,9.025e-9
1.526e3,C0,850e-3,26,-40,,,8.898e-9
1.526e3,C1,850e-3,26,150,,,9.029e-9
1.527e3,C0,850e-3,27,-40,,,8.932e-9
1.527e3,C1,850e-3,27,150,,,9.042e-9
1.528e3,C0,850e-3,28,-40,,,8.917e-9
1.528e3,C1,850e-3,28,150,,,9.022e-9
1.529e3,C0,850e-3,29,-40,,,8.951e-9
1.529e3,C1,850e-3,29,150,,,9.061e-9
1.53e3,C0,850e-3,30,-40,,,8.871e-9
1.53e3,C1,850e-3,30,150,,,8.989e-9
1.531e3,C0,850e-3,31,-40,,,8.93e-9
1.531e3,C1,850e-3,31,150,,,9.036e-9
1.532e3,C0,850e-3,32,-40,,,8.92e-9
1.532e3,C1,850e-3,32,150,,,9.04e-9
1.533e3,C0,850e-3,33,-40,,,8.993e-9
1.533e3,C1,850e-3,33,150,,,9.095e-9
1.534e3,C0,850e-3,34,-40,,,8.941e-9
1.534e3,C1,850e-3,34,150,,,9.038e-9
1.535e3,C0,850e-3,35,-40,,,8.885e-9
1.535e3,C1,850e-3,35,150,,,9.001e-9
1.536e3,C0,850e-3,36,-40,,,8.955e-9
1.536e3,C1,850e-3,36,150,,,9.08e-9
1.537e3,C0,850e-3,37,-40,,,8.886e-9
1.537e3,C1,850e-3,37,150,,,8.999e-9
1.538e3,C0,850e-3,38,-40,,,8.924e-9
1.538e3,C1,850e-3,38,150,,,9.039e-9
1.539e3,C0,850e-3,39,-40,,,8.877e-9
1.539e3,C1,850e-3,39,150,,,8.992e-9
1.54e3,C0,850e-3,40,-40,,,8.948e-9
1.54e3,C1,850e-3,40,150,,,9.067e-9
1.541e3,C0,850e-3,41,-40,,,8.907e-9
1.541e3,C1,850e-3,41,150,,,9.026e-9
1.542e3,C0,850e-3,42,-40,,,8.915e-9
1.542e3,C1,850e-3,42,150,,,9.029e-9
1.543e3,C0,850e-3,43,-40,,,8.853e-9
1.543e3,C1,850e-3,43,150,,,8.968e-9
1.544e3,C0,850e-3,44,-40,,,8.912e-9
1.544e3,C1,850e-3,44,150,,,9.032e-9
1.545e3,C0,850e-3,45,-40,,,8.973e-9
1.545e3,C1,850e-3,45,150,,,9.074e-9
1.546e3,C0,850e-3,46,-40,,,8.939e-9
1.546e3,C1,850e-3,46,150,,,9.037e-9
1.547e3,C0,850e-3,47,-40,,,8.872e-9
1.547e3,C1,850e-3,47,150,,,8.985e-9
1.548e3,C0,850e-3,48,-40,,,8.943e-9
1.548e3,C1,850e-3,48,150,,,9.055e-9
1.549e3,C0,850e-3,49,-40,,,8.891e-9
1.549e3,C1,850e-3,49,150,,,9.015e-9
1.55e3,C0,850e-3,50,-40,,,8.92e-9
1.55e3,C1,850e-3,50,150,,,9.038e-9
1.551e3,C0,850e-3,51,-40,,,8.964e-9
1.551e3,C1,850e-3,51,150,,,9.064e-9
1.552e3,C0,850e-3,52,-40,,,8.927e-9
1.552e3,C1,850e-3,52,150,,,9.041e-9
1.553e3,C0,850e-3,53,-40,,,8.859e-9
1.553e3,C1,850e-3,53,150,,,8.956e-9
1.554e3,C0,850e-3,54,-40,,,8.932e-9
1.554e3,C1,850e-3,54,150,,,9.039e-9
1.555e3,C0,850e-3,55,-40,,,8.9e-9
1.555e3,C1,850e-3,55,150,,,9.021e-9
1.556e3,C0,850e-3,56,-40,,,8.934e-9
1.556e3,C1,850e-3,56,150,,,9.047e-9
1.557e3,C0,850e-3,57,-40,,,8.892e-9
1.557e3,C1,850e-3,57,150,,,9.017e-9
1.558e3,C0,850e-3,58,-40,,,8.946e-9
1.558e3,C1,850e-3,58,150,,,9.048e-9
1.559e3,C0,850e-3,59,-40,,,8.911e-9
1.559e3,C1,850e-3,59,150,,,9.031e-9
1.56e3,C0,850e-3,60,-40,,,8.957e-9
1.56e3,C1,850e-3,60,150,,,9.068e-9
1.561e3,C0,850e-3,61,-40,,,8.899e-9
1.561e3,C1,850e-3,61,150,,,9.022e-9
1.562e3,C0,850e-3,62,-40,,,8.924e-9
1.562e3,C1,850e-3,62,150,,,9.04e-9
1.563e3,C0,850e-3,63,-40,,,8.802e-9
1.563e3,C1,850e-3,63,150,,,8.901e-9
1.564e3,C0,850e-3,64,-40,,,8.962e-9
1.564e3,C1,850e-3,64,150,,,9.085e-9
1.565e3,C0,850e-3,65,-40,,,8.913e-9
1.565e3,C1,850e-3,65,150,,,9.027e-9
1.566e3,C0,850e-3,66,-40,,,8.897e-9
1.566e3,C1,850e-3,66,150,,,9.024e-9
1.567e3,C0,850e-3,67,-40,,,8.933e-9
1.567e3,C1,850e-3,67,150,,,9.039e-9
1.568e3,C0,850e-3,68,-40,,,8.903e-9
1.568e3,C1,850e-3,68,150,,,9.031e-9
1.569e3,C0,850e-3,69,-40,,,8.943e-9
1.569e3,C1,850e-3,69,150,,,9.05e-9
1.57e3,C0,850e-3,70,-40,,,8.843e-9
1.57e3,C1,850e-3,70,150,,,8.944e-9
1.571e3,C0,850e-3,71,-40,,,8.927e-9
1.571e3,C1,850e-3,71,150,,,9.042e-9
1.572e3,C0,850e-3,72,-40,,,8.912e-9
1.572e3,C1,850e-3,72,150,,,9.035e-9
1.573e3,C0,850e-3,73,-40,,,8.948e-9
1.573e3,C1,850e-3,73,150,,,9.049e-9
1.574e3,C0,850e-3,74,-40,,,8.876e-9
1.574e3,C1,850e-3,74,150,,,8.987e-9
1.575e3,C0,850e-3,75,-40,,,8.93e-9
1.575e3,C1,850e-3,75,150,,,9.043e-9
1.576e3,C0,850e-3,76,-40,,,8.985e-9
1.576e3,C1,850e-3,76,150,,,9.103e-9
1.577e3,C0,850e-3,77,-40,,,8.92e-9
1.577e3,C1,850e-3,77,150,,,9.031e-9
1.578e3,C0,850e-3,78,-40,,,8.899e-9
1.578e3,C1,850e-3,78,150,,,9.023e-9
1.579e3,C0,850e-3,79,-40,,,8.938e-9
1.579e3,C1,850e-3,79,150,,,9.039e-9
1.58e3,C0,850e-3,80,-40,,,8.885e-9
1.58e3,C1,850e-3,80,150,,,9e-9
1.581e3,C0,850e-3,81,-40,,,8.947e-9
1.581e3,C1,850e-3,81,150,,,9.039e-9
1.582e3,C0,850e-3,82,-40,,,8.98e-9
1.582e3,C1,850e-3,82,150,,,9.084e-9
1.583e3,C0,850e-3,83,-40,,,8.92e-9
1.583e3,C1,850e-3,83,150,,,9.045e-9
1.584e3,C0,850e-3,84,-40,,,8.869e-9
1.584e3,C1,850e-3,84,150,,,8.986e-9
1.585e3,C0,850e-3,85,-40,,,8.916e-9
1.585e3,C1,850e-3,85,150,,,9.036e-9
1.586e3,C0,850e-3,86,-40,,,8.903e-9
1.586e3,C1,850e-3,86,150,,,9.019e-9
1.587e3,C0,850e-3,87,-40,,,8.966e-9
1.587e3,C1,850e-3,87,150,,,9.07e-9
1.588e3,C0,850e-3,88,-40,,,8.847e-9
1.588e3,C1,850e-3,88,150,,,8.966e-9
1.589e3,C0,850e-3,89,-40,,,8.914e-9
1.589e3,C1,850e-3,89,150,,,9.034e-9
1.59e3,C0,850e-3,90,-40,,,8.896e-9
1.59e3,C1,850e-3,90,150,,,9.011e-9
1.591e3,C0,850e-3,91,-40,,,8.957e-9
1.591e3,C1,850e-3,91,150,,,9.057e-9
1.592e3,C0,850e-3,92,-40,,,8.877e-9
1.592e3,C1,850e-3,92,150,,,8.989e-9
1.593e3,C0,850e-3,93,-40,,,8.94e-9
1.593e3,C1,850e-3,93,150,,,9.066e-9
1.594e3,C0,850e-3,94,-40,,,8.965e-9
1.594e3,C1,850e-3,94,150,,,9.069e-9
1.595e3,C0,850e-3,95,-40,,,8.88e-9
1.595e3,C1,850e-3,95,150,,,8.991e-9
1.596e3,C0,850e-3,96,-40,,,8.928e-9
1.596e3,C1,850e-3,96,150,,,9.035e-9
1.597e3,C0,850e-3,97,-40,,,8.858e-9
1.597e3,C1,850e-3,97,150,,,8.975e-9
1.598e3,C0,850e-3,98,-40,,,8.958e-9
1.598e3,C1,850e-3,98,150,,,9.07e-9
1.599e3,C0,850e-3,99,-40,,,8.9e-9
1.599e3,C1,850e-3,99,150,,,8.994e-9
1.6e3,C0,850e-3,100,-40,,,8.916e-9
1.6e3,C1,850e-3,100,150,,,9.028e-9
1.601e3,C0,900e-3,1,-40,,,10.61e-9
1.601e3,C1,900e-3,1,150,,,10.75e-9
1.602e3,C0,900e-3,2,-40,,,10.56e-9
1.602e3,C1,900e-3,2,150,,,10.69e-9
1.603e3,C0,900e-3,3,-40,,,10.68e-9
1.603e3,C1,900e-3,3,150,,,10.85e-9
1.604e3,C0,900e-3,4,-40,,,10.54e-9
1.604e3,C1,900e-3,4,150,,,10.67e-9
1.605e3,C0,900e-3,5,-40,,,10.65e-9
1.605e3,C1,900e-3,5,150,,,10.81e-9
1.606e3,C0,900e-3,6,-40,,,10.48e-9
1.606e3,C1,900e-3,6,150,,,10.62e-9
1.607e3,C0,900e-3,7,-40,,,10.55e-9
1.607e3,C1,900e-3,7,150,,,10.66e-9
1.608e3,C0,900e-3,8,-40,,,10.53e-9
1.608e3,C1,900e-3,8,150,,,10.66e-9
1.609e3,C0,900e-3,9,-40,,,10.65e-9
1.609e3,C1,900e-3,9,150,,,10.81e-9
1.61e3,C0,900e-3,10,-40,,,10.69e-9
1.61e3,C1,900e-3,10,150,,,10.83e-9
1.611e3,C0,900e-3,11,-40,,,10.61e-9
1.611e3,C1,900e-3,11,150,,,10.77e-9
1.612e3,C0,900e-3,12,-40,,,10.53e-9
1.612e3,C1,900e-3,12,150,,,10.67e-9
1.613e3,C0,900e-3,13,-40,,,10.6e-9
1.613e3,C1,900e-3,13,150,,,10.74e-9
1.614e3,C0,900e-3,14,-40,,,10.55e-9
1.614e3,C1,900e-3,14,150,,,10.69e-9
1.615e3,C0,900e-3,15,-40,,,10.66e-9
1.615e3,C1,900e-3,15,150,,,10.82e-9
1.616e3,C0,900e-3,16,-40,,,10.56e-9
1.616e3,C1,900e-3,16,150,,,10.7e-9
1.617e3,C0,900e-3,17,-40,,,10.63e-9
1.617e3,C1,900e-3,17,150,,,10.78e-9
1.618e3,C0,900e-3,18,-40,,,10.52e-9
1.618e3,C1,900e-3,18,150,,,10.67e-9
1.619e3,C0,900e-3,19,-40,,,10.6e-9
1.619e3,C1,900e-3,19,150,,,10.74e-9
1.62e3,C0,900e-3,20,-40,,,10.63e-9
1.62e3,C1,900e-3,20,150,,,10.77e-9
1.621e3,C0,900e-3,21,-40,,,10.57e-9
1.621e3,C1,900e-3,21,150,,,10.71e-9
1.622e3,C0,900e-3,22,-40,,,10.61e-9
1.622e3,C1,900e-3,22,150,,,10.81e-9
1.623e3,C0,900e-3,23,-40,,,10.6e-9
1.623e3,C1,900e-3,23,150,,,10.74e-9
1.624e3,C0,900e-3,24,-40,,,10.73e-9
1.624e3,C1,900e-3,24,150,,,10.89e-9
1.625e3,C0,900e-3,25,-40,,,10.58e-9
1.625e3,C1,900e-3,25,150,,,10.71e-9
1.626e3,C0,900e-3,26,-40,,,10.58e-9
1.626e3,C1,900e-3,26,150,,,10.76e-9
1.627e3,C0,900e-3,27,-40,,,10.61e-9
1.627e3,C1,900e-3,27,150,,,10.75e-9
1.628e3,C0,900e-3,28,-40,,,10.57e-9
1.628e3,C1,900e-3,28,150,,,10.7e-9
1.629e3,C0,900e-3,29,-40,,,10.64e-9
1.629e3,C1,900e-3,29,150,,,10.79e-9
1.63e3,C0,900e-3,30,-40,,,10.53e-9
1.63e3,C1,900e-3,30,150,,,10.67e-9
1.631e3,C0,900e-3,31,-40,,,10.6e-9
1.631e3,C1,900e-3,31,150,,,10.74e-9
1.632e3,C0,900e-3,32,-40,,,10.61e-9
1.632e3,C1,900e-3,32,150,,,10.77e-9
1.633e3,C0,900e-3,33,-40,,,10.7e-9
1.633e3,C1,900e-3,33,150,,,10.84e-9
1.634e3,C0,900e-3,34,-40,,,10.61e-9
1.634e3,C1,900e-3,34,150,,,10.73e-9
1.635e3,C0,900e-3,35,-40,,,10.54e-9
1.635e3,C1,900e-3,35,150,,,10.68e-9
1.636e3,C0,900e-3,36,-40,,,10.68e-9
1.636e3,C1,900e-3,36,150,,,10.86e-9
1.637e3,C0,900e-3,37,-40,,,10.54e-9
1.637e3,C1,900e-3,37,150,,,10.67e-9
1.638e3,C0,900e-3,38,-40,,,10.61e-9
1.638e3,C1,900e-3,38,150,,,10.75e-9
1.639e3,C0,900e-3,39,-40,,,10.52e-9
1.639e3,C1,900e-3,39,150,,,10.66e-9
1.64e3,C0,900e-3,40,-40,,,10.66e-9
1.64e3,C1,900e-3,40,150,,,10.82e-9
1.641e3,C0,900e-3,41,-40,,,10.57e-9
1.641e3,C1,900e-3,41,150,,,10.73e-9
1.642e3,C0,900e-3,42,-40,,,10.59e-9
1.642e3,C1,900e-3,42,150,,,10.73e-9
1.643e3,C0,900e-3,43,-40,,,10.49e-9
1.643e3,C1,900e-3,43,150,,,10.62e-9
1.644e3,C0,900e-3,44,-40,,,10.59e-9
1.644e3,C1,900e-3,44,150,,,10.75e-9
1.645e3,C0,900e-3,45,-40,,,10.67e-9
1.645e3,C1,900e-3,45,150,,,10.81e-9
1.646e3,C0,900e-3,46,-40,,,10.6e-9
1.646e3,C1,900e-3,46,150,,,10.72e-9
1.647e3,C0,900e-3,47,-40,,,10.52e-9
1.647e3,C1,900e-3,47,150,,,10.65e-9
1.648e3,C0,900e-3,48,-40,,,10.62e-9
1.648e3,C1,900e-3,48,150,,,10.78e-9
1.649e3,C0,900e-3,49,-40,,,10.56e-9
1.649e3,C1,900e-3,49,150,,,10.72e-9
1.65e3,C0,900e-3,50,-40,,,10.6e-9
1.65e3,C1,900e-3,50,150,,,10.75e-9
1.651e3,C0,900e-3,51,-40,,,10.64e-9
1.651e3,C1,900e-3,51,150,,,10.77e-9
1.652e3,C0,900e-3,52,-40,,,10.6e-9
1.652e3,C1,900e-3,52,150,,,10.76e-9
1.653e3,C0,900e-3,53,-40,,,10.48e-9
1.653e3,C1,900e-3,53,150,,,10.59e-9
1.654e3,C0,900e-3,54,-40,,,10.6e-9
1.654e3,C1,900e-3,54,150,,,10.73e-9
1.655e3,C0,900e-3,55,-40,,,10.57e-9
1.655e3,C1,900e-3,55,150,,,10.73e-9
1.656e3,C0,900e-3,56,-40,,,10.61e-9
1.656e3,C1,900e-3,56,150,,,10.76e-9
1.657e3,C0,900e-3,57,-40,,,10.57e-9
1.657e3,C1,900e-3,57,150,,,10.73e-9
1.658e3,C0,900e-3,58,-40,,,10.62e-9
1.658e3,C1,900e-3,58,150,,,10.75e-9
1.659e3,C0,900e-3,59,-40,,,10.59e-9
1.659e3,C1,900e-3,59,150,,,10.74e-9
1.66e3,C0,900e-3,60,-40,,,10.64e-9
1.66e3,C1,900e-3,60,150,,,10.8e-9
1.661e3,C0,900e-3,61,-40,,,10.57e-9
1.661e3,C1,900e-3,61,150,,,10.73e-9
1.662e3,C0,900e-3,62,-40,,,10.6e-9
1.662e3,C1,900e-3,62,150,,,10.76e-9
1.663e3,C0,900e-3,63,-40,,,10.41e-9
1.663e3,C1,900e-3,63,150,,,10.51e-9
1.664e3,C0,900e-3,64,-40,,,10.7e-9
1.664e3,C1,900e-3,64,150,,,10.87e-9
1.665e3,C0,900e-3,65,-40,,,10.58e-9
1.665e3,C1,900e-3,65,150,,,10.73e-9
1.666e3,C0,900e-3,66,-40,,,10.57e-9
1.666e3,C1,900e-3,66,150,,,10.74e-9
1.667e3,C0,900e-3,67,-40,,,10.6e-9
1.667e3,C1,900e-3,67,150,,,10.74e-9
1.668e3,C0,900e-3,68,-40,,,10.58e-9
1.668e3,C1,900e-3,68,150,,,10.75e-9
1.669e3,C0,900e-3,69,-40,,,10.62e-9
1.669e3,C1,900e-3,69,150,,,10.76e-9
1.67e3,C0,900e-3,70,-40,,,10.47e-9
1.67e3,C1,900e-3,70,150,,,10.57e-9
1.671e3,C0,900e-3,71,-40,,,10.61e-9
1.671e3,C1,900e-3,71,150,,,10.76e-9
1.672e3,C0,900e-3,72,-40,,,10.59e-9
1.672e3,C1,900e-3,72,150,,,10.76e-9
1.673e3,C0,900e-3,73,-40,,,10.63e-9
1.673e3,C1,900e-3,73,150,,,10.76e-9
1.674e3,C0,900e-3,74,-40,,,10.51e-9
1.674e3,C1,900e-3,74,150,,,10.65e-9
1.675e3,C0,900e-3,75,-40,,,10.61e-9
1.675e3,C1,900e-3,75,150,,,10.76e-9
1.676e3,C0,900e-3,76,-40,,,10.72e-9
1.676e3,C1,900e-3,76,150,,,10.88e-9
1.677e3,C0,900e-3,77,-40,,,10.59e-9
1.677e3,C1,900e-3,77,150,,,10.73e-9
1.678e3,C0,900e-3,78,-40,,,10.56e-9
1.678e3,C1,900e-3,78,150,,,10.73e-9
1.679e3,C0,900e-3,79,-40,,,10.61e-9
1.679e3,C1,900e-3,79,150,,,10.73e-9
1.68e3,C0,900e-3,80,-40,,,10.54e-9
1.68e3,C1,900e-3,80,150,,,10.68e-9
1.681e3,C0,900e-3,81,-40,,,10.61e-9
1.681e3,C1,900e-3,81,150,,,10.72e-9
1.682e3,C0,900e-3,82,-40,,,10.68e-9
1.682e3,C1,900e-3,82,150,,,10.82e-9
1.683e3,C0,900e-3,83,-40,,,10.6e-9
1.683e3,C1,900e-3,83,150,,,10.78e-9
1.684e3,C0,900e-3,84,-40,,,10.51e-9
1.684e3,C1,900e-3,84,150,,,10.65e-9
1.685e3,C0,900e-3,85,-40,,,10.6e-9
1.685e3,C1,900e-3,85,150,,,10.76e-9
1.686e3,C0,900e-3,86,-40,,,10.57e-9
1.686e3,C1,900e-3,86,150,,,10.72e-9
